Id,ActivityDay,StepTotal,Day of Week,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
user_twentytwo,4/15/2016,14019,Friday,2865,921,513,6,0,0,10.30,0.28,0.00
user_twentytwo,4/16/2016,14450,Saturday,2828,502,518,15,7,0,9.48,0.85,0.58
user_twentytwo,4/17/2016,7150,Sunday,2225,702,312,0,0,0,5.40,0.00,0.00
user_twentytwo,4/18/2016,5153,Monday,2018,759,241,0,0,0,3.89,0.00,0.00
user_twentytwo,4/19/2016,11135,Tuesday,2606,425,480,0,0,0,8.41,0.00,0.00
user_twentytwo,4/20/2016,10449,Wednesday,2536,587,349,10,26,0,5.52,0.48,2.03
user_twentytwo,4/21/2016,19542,Thursday,4900,579,294,19,11,0,5.62,0.40,0.98
user_twentytwo,4/22/2016,8206,Friday,2409,413,402,0,0,0,6.20,0.00,0.00
user_twentytwo,4/23/2016,11495,Saturday,2651,468,512,0,0,0,8.68,0.00,0.00
user_twentytwo,4/24/2016,7623,Sunday,2305,711,362,0,0,0,5.76,0.00,0.00
user_twentytwo,4/25/2016,0,Monday,1497,1440,0,0,0,0,0.00,0.00,0.00
user_twentytwo,4/26/2016,9543,Tuesday,2450,1077,352,7,0,0,6.87,0.34,0.00
user_twentytwo,4/27/2016,9411,Wednesday,2576,417,458,0,0,0,7.11,0.00,0.00
user_twentytwo,4/28/2016,3403,Thursday,1879,758,141,0,0,0,2.60,0.00,0.00
user_twentytwo,4/29/2016,9592,Friday,2560,479,461,0,0,0,7.24,0.00,0.00
user_twentytwo,4/30/2016,6987,Saturday,2275,1040,343,0,0,0,5.28,0.00,0.00
user_twentytwo,5/1/2016,8915,Sunday,2361,525,397,0,0,0,6.73,0.00,0.00
user_twentytwo,5/2/2016,4933,Monday,2044,1204,236,0,0,0,3.73,0.00,0.00
user_twentytwo,5/3/2016,0,Tuesday,1496,1440,0,0,0,0,0.00,0.00,0.00
user_twentytwo,5/4/2016,2997,Wednesday,1902,1279,156,0,0,0,2.26,0.00,0.00
user_twentytwo,5/5/2016,9799,Thursday,2636,479,487,0,0,0,7.40,0.00,0.00
user_twentytwo,5/6/2016,3365,Friday,1838,673,133,0,0,0,2.68,0.00,0.00
user_twentytwo,5/7/2016,7336,Saturday,2469,456,412,0,0,0,5.54,0.00,0.00
user_twentytwo,5/8/2016,7328,Sunday,2250,517,318,0,0,0,5.53,0.00,0.00
user_twentytwo,5/9/2016,4477,Monday,1248,125,197,0,0,0,3.38,0.00,0.00
user_twentythree,4/12/2016,4562,Tuesday,2560,1241,199,0,0,0,3.45,0.00,0.00
user_twentythree,4/13/2016,7142,Wednesday,2905,1090,350,0,0,0,5.39,0.00,0.00
user_twentythree,4/14/2016,7671,Thursday,2952,1077,363,0,0,0,5.77,0.00,0.00
user_twentythree,4/15/2016,9501,Friday,2896,1112,328,0,0,0,7.17,0.00,0.00
user_twentythree,4/16/2016,8301,Saturday,2783,1182,258,0,0,0,6.27,0.00,0.00
user_twentythree,4/17/2016,7851,Sunday,3171,1172,225,12,31,0,4.00,0.79,1.14
user_twentythree,4/18/2016,6885,Monday,2766,1169,271,0,0,0,5.19,0.00,0.00
user_twentythree,4/19/2016,7142,Tuesday,2839,1119,321,0,0,0,5.39,0.00,0.00
user_twentythree,4/20/2016,6361,Wednesday,2701,1182,258,0,0,0,4.80,0.00,0.00
user_twentythree,4/21/2016,0,Thursday,2060,1440,0,0,0,0,0.00,0.00,0.00
user_twentythree,4/22/2016,6238,Friday,2796,1138,302,0,0,0,4.72,0.00,0.00
user_twentythree,4/23/2016,0,Saturday,2664,1407,0,0,33,0,0.00,0.00,0.00
user_twentythree,4/24/2016,5896,Sunday,2703,1182,258,0,0,0,4.46,0.00,0.00
user_twentythree,4/25/2016,7802,Monday,2771,1180,249,3,8,0,5.03,0.18,0.68
user_twentythree,4/26/2016,0,Tuesday,2060,1440,0,0,0,0,0.00,0.00,0.00
user_twentythree,4/27/2016,5565,Wednesday,2743,1153,287,0,0,0,4.18,0.00,0.00
user_twentythree,4/28/2016,5731,Thursday,2687,1185,255,0,0,0,4.33,0.00,0.00
user_twentythree,4/29/2016,0,Friday,2060,1440,0,0,0,0,0.00,0.00,0.00
user_twentythree,4/30/2016,6744,Saturday,2843,1116,324,0,0,0,5.09,0.00,0.00
user_twentythree,5/1/2016,9837,Sunday,3327,1055,282,95,8,0,4.00,2.75,0.66
user_twentythree,5/2/2016,6781,Monday,2725,1172,268,0,0,0,5.11,0.00,0.00
user_twentythree,5/3/2016,6047,Tuesday,2671,1200,240,0,0,0,4.57,0.00,0.00
user_twentythree,5/4/2016,5832,Wednesday,2718,1168,272,0,0,0,4.40,0.00,0.00
user_twentythree,5/5/2016,6339,Thursday,2682,1201,239,0,0,0,4.79,0.00,0.00
user_twentythree,5/6/2016,6116,Friday,2806,1135,305,0,0,0,4.59,0.00,0.00
user_twentythree,5/7/2016,5510,Saturday,2613,1213,227,0,0,0,4.16,0.00,0.00
user_twentythree,5/8/2016,7706,Sunday,2712,1189,251,0,0,0,5.82,0.00,0.00
user_twentythree,5/9/2016,6277,Monday,2175,800,264,0,0,0,4.73,0.00,0.00
user_twentythree,5/10/2016,0,Tuesday,0,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,4/12/2016,0,Tuesday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,4/13/2016,4053,Wednesday,2400,1053,85,18,17,0,1.22,0.58,1.11
user_twentyfour,4/14/2016,5162,Thursday,2507,863,105,24,14,0,1.97,0.86,0.87
user_twentyfour,4/15/2016,1282,Friday,2127,976,58,0,0,0,0.92,0.00,0.00
user_twentyfour,4/16/2016,4732,Saturday,2225,1377,9,18,36,0,0.06,0.81,2.52
user_twentyfour,4/17/2016,2497,Sunday,2067,1392,19,24,5,0,0.31,1.13,0.35
user_twentyfour,4/18/2016,8294,Monday,2798,1233,146,31,30,0,3.17,0.77,2.00
user_twentyfour,4/19/2016,0,Tuesday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,4/20/2016,10771,Wednesday,3727,1079,178,113,70,0,2.22,1.74,3.77
user_twentyfour,4/21/2016,0,Thursday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,4/22/2016,637,Friday,1922,1420,20,0,0,0,0.46,0.00,0.00
user_twentyfour,4/23/2016,0,Saturday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,4/24/2016,2153,Sunday,2053,1400,11,18,11,0,0.15,0.62,0.77
user_twentyfour,4/25/2016,6474,Monday,2484,1302,92,13,33,0,1.90,0.46,2.27
user_twentyfour,4/26/2016,7091,Tuesday,2584,1321,47,30,42,0,0.73,0.87,3.48
user_twentyfour,4/27/2016,0,Wednesday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,4/28/2016,703,Thursday,1993,1410,15,13,2,0,0.24,0.20,0.06
user_twentyfour,4/29/2016,0,Friday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,4/30/2016,2503,Saturday,2280,1344,84,9,3,0,1.48,0.16,0.16
user_twentyfour,5/1/2016,2487,Sunday,2319,1347,50,34,9,0,0.68,0.62,0.48
user_twentyfour,5/2/2016,0,Monday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,5/3/2016,9,Tuesday,1843,1439,1,0,0,0,0.01,0.00,0.00
user_twentyfour,5/4/2016,0,Wednesday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,5/5/2016,0,Thursday,1841,1440,0,0,0,0,0.00,0.00,0.00
user_twentyfour,5/6/2016,4697,Friday,2496,1318,75,35,12,0,1.93,0.93,0.47
user_twentyfour,5/7/2016,1967,Saturday,1032,551,49,5,2,0,1.05,0.24,0.13
user_twentyfive,4/12/2016,10199,Tuesday,1994,796,189,14,50,0,2.51,0.83,3.40
user_twentyfive,4/13/2016,5652,Wednesday,1718,548,142,24,8,0,1.96,1.21,0.57
user_twentyfive,4/14/2016,1551,Thursday,1466,862,86,0,0,0,1.03,0.00,0.00
user_twentyfive,4/15/2016,5563,Friday,1756,837,217,0,0,0,3.68,0.00,0.00
user_twentyfive,4/16/2016,13217,Saturday,2173,741,280,3,50,0,4.88,0.19,3.66
user_twentyfive,4/17/2016,10145,Sunday,2027,634,295,13,5,0,5.69,0.68,0.33
user_twentyfive,4/18/2016,11404,Monday,2039,689,238,42,13,0,4.32,2.39,0.83
user_twentyfive,4/19/2016,10742,Tuesday,2046,659,195,41,35,0,2.87,2.13,2.10
user_twentyfive,4/20/2016,13928,Wednesday,2174,639,297,4,48,0,5.09,0.19,4.28
user_twentyfive,4/21/2016,11835,Thursday,2179,708,214,27,53,0,3.51,2.10,3.99
user_twentyfive,4/22/2016,10725,Friday,2086,659,240,33,30,0,3.77,1.55,1.77
user_twentyfive,4/23/2016,20031,Saturday,2571,484,347,41,58,0,7.04,2.00,4.20
user_twentyfive,4/24/2016,5029,Sunday,1705,720,199,0,0,0,3.32,0.00,0.00
user_twentyfive,4/25/2016,13239,Monday,2194,637,282,31,35,0,4.46,1.68,3.02
user_twentyfive,4/26/2016,10433,Tuesday,2012,680,254,7,36,0,3.90,0.42,2.58
user_twentyfive,4/27/2016,10320,Wednesday,2034,697,279,38,7,0,4.25,2.02,0.55
user_twentyfive,4/28/2016,12627,Thursday,2182,621,288,8,38,0,5.59,0.24,2.51
user_twentyfive,4/29/2016,10762,Friday,2254,645,369,15,12,0,5.81,0.48,0.82
user_twentyfive,4/30/2016,10081,Saturday,2002,731,237,16,32,0,3.67,0.76,2.24
user_twentyfive,5/1/2016,5454,Sunday,1740,722,215,0,0,0,3.61,0.00,0.00
user_twentyfive,5/2/2016,12912,Monday,2162,655,313,39,18,0,5.34,2.00,1.20
user_twentyfive,5/3/2016,12109,Tuesday,2072,654,267,36,21,0,4.33,2.04,1.74
user_twentyfive,5/4/2016,10147,Wednesday,2086,683,284,36,15,0,4.55,1.68,0.47
user_twentyfive,5/5/2016,10524,Thursday,2066,591,305,22,14,0,4.81,1.16,0.99
user_twentyfive,5/6/2016,5908,Friday,1850,717,299,0,0,0,3.91,0.00,0.00
user_twentyfive,5/7/2016,6815,Saturday,1947,745,328,0,0,0,4.50,0.00,0.00
user_twentyfive,5/8/2016,4188,Sunday,1659,709,151,14,0,0,2.25,0.52,0.00
user_twentyfive,5/9/2016,12342,Monday,2105,607,231,21,43,0,3.65,1.18,3.90
user_twentyfive,5/10/2016,15448,Tuesday,2361,626,275,34,62,0,4.99,1.75,3.47
user_twentyfive,5/11/2016,6722,Wednesday,1855,709,199,7,24,0,2.65,0.31,1.49
user_twentyfive,5/12/2016,3587,Thursday,928,127,105,8,0,0,2.11,0.25,0.00
user_twentysix,4/12/2016,14172,Tuesday,2937,1024,355,8,53,0,5.41,0.38,4.50
user_twentysix,4/13/2016,12862,Wednesday,2742,1101,261,22,56,0,4.48,0.56,4.61
user_twentysix,4/14/2016,11179,Thursday,2668,1096,304,6,34,0,4.96,0.34,2.95
user_twentysix,4/15/2016,5273,Friday,2098,1238,202,0,0,0,3.53,0.00,0.00
user_twentysix,4/16/2016,4631,Saturday,2076,1155,203,0,0,0,3.10,0.00,0.00
user_twentysix,4/17/2016,8059,Sunday,2383,1135,305,0,0,0,5.39,0.00,0.00
user_twentysix,4/18/2016,14816,Monday,2832,1077,284,31,48,0,5.05,2.12,3.79
user_twentysix,4/19/2016,14194,Tuesday,2812,1066,304,17,53,0,5.31,0.76,4.41
user_twentysix,4/20/2016,15566,Wednesday,3096,1000,347,33,60,0,5.86,0.67,4.79
user_twentysix,4/21/2016,13744,Thursday,2763,1049,327,34,30,0,5.17,1.87,2.15
user_twentysix,4/22/2016,15299,Friday,2889,1065,261,50,64,0,4.37,1.76,4.10
user_twentysix,4/23/2016,8093,Saturday,2284,1190,223,25,2,0,4.15,1.13,0.13
user_twentysix,4/24/2016,11085,Sunday,2667,1021,419,0,0,0,7.42,0.00,0.00
user_twentysix,4/25/2016,18229,Monday,3055,986,379,24,51,0,7.67,1.37,4.31
user_twentysix,4/26/2016,15090,Tuesday,2939,978,424,22,16,0,8.23,0.94,0.93
user_twentysix,4/27/2016,13541,Wednesday,2830,1041,337,12,50,0,5.29,0.66,4.27
user_twentysix,4/28/2016,15128,Thursday,2836,1007,401,16,16,0,8.26,0.77,1.09
user_twentysix,4/29/2016,20067,Friday,3180,961,382,42,55,0,7.95,2.05,4.31
user_twentysix,4/30/2016,3761,Saturday,2051,1240,200,0,0,0,2.52,0.00,0.00
user_twentysix,5/1/2016,5600,Sunday,2225,1142,237,0,0,0,3.75,0.00,0.00
user_twentysix,5/2/2016,13041,Monday,2642,1112,250,14,64,0,3.83,0.70,4.64
user_twentysix,5/3/2016,14510,Tuesday,2976,1021,330,31,58,0,5.36,1.02,4.48
user_twentysix,5/4/2016,0,Wednesday,1557,1440,0,0,0,0,0.00,0.00,0.00
user_twentysix,5/5/2016,15010,Thursday,2933,1047,317,23,53,0,5.48,1.29,4.33
user_twentysix,5/6/2016,11459,Friday,2553,1136,247,13,44,0,3.86,0.81,3.00
user_twentysix,5/7/2016,0,Saturday,120,111,0,0,0,0,0.00,0.00,0.00
user_twentyseven,4/12/2016,11317,Tuesday,2772,745,153,6,59,0,2.97,0.15,5.27
user_twentyseven,4/13/2016,5813,Wednesday,2516,744,155,26,31,0,2.84,0.21,0.56
user_twentyseven,4/14/2016,9123,Thursday,2734,787,189,32,35,0,3.66,0.33,2.03
user_twentyseven,4/15/2016,8585,Friday,2395,864,139,21,30,0,2.53,1.11,2.04
user_twentyseven,4/16/2016,31,Saturday,1635,1437,3,0,0,0,0.01,0.00,0.00
user_twentyseven,4/17/2016,0,Sunday,1629,1440,0,0,0,0,0.00,0.00,0.00
user_twentyseven,4/18/2016,9827,Monday,2743,1136,114,51,61,0,2.31,1.22,3.17
user_twentyseven,4/19/2016,10688,Tuesday,2944,671,124,69,67,0,2.51,1.23,3.53
user_twentyseven,4/20/2016,14365,Wednesday,2997,797,145,13,87,0,2.54,0.45,7.64
user_twentyseven,4/21/2016,9469,Thursday,2463,758,206,6,19,0,4.51,0.30,1.36
user_twentyseven,4/22/2016,9753,Friday,2846,762,153,59,58,0,2.67,0.97,2.87
user_twentyseven,4/23/2016,2817,Saturday,1965,1350,90,0,0,0,1.80,0.00,0.00
user_twentyseven,4/24/2016,3520,Sunday,2049,566,125,0,0,0,2.15,0.00,0.00
user_twentyseven,4/25/2016,10091,Monday,2752,706,129,39,69,0,2.37,0.70,3.75
user_twentyseven,4/26/2016,10387,Tuesday,2781,726,132,33,70,0,2.12,0.77,4.16
user_twentyseven,4/27/2016,11107,Wednesday,2693,829,145,6,55,0,2.53,0.18,5.63
user_twentyseven,4/28/2016,11584,Thursday,2862,810,161,48,54,0,3.36,1.64,2.79
user_twentyseven,4/29/2016,7881,Friday,2616,1198,182,36,24,0,4.00,0.45,0.49
user_twentyseven,4/30/2016,14560,Saturday,2995,584,308,17,42,0,5.24,1.04,3.12
user_twentyseven,5/1/2016,12390,Sunday,2730,685,258,15,30,0,4.85,0.90,2.30
user_twentyseven,5/2/2016,10052,Monday,2754,737,139,26,66,0,2.66,0.66,3.48
user_twentyseven,5/3/2016,10288,Tuesday,2754,761,152,36,57,0,3.16,0.85,2.74
user_twentyseven,5/4/2016,10988,Wednesday,2655,843,135,12,45,0,2.90,0.12,5.28
user_twentyseven,5/5/2016,8564,Thursday,2386,1253,149,14,24,0,2.95,0.83,1.78
user_twentyseven,5/6/2016,12461,Friday,2924,834,154,35,84,0,3.12,1.43,3.82
user_twentyseven,5/7/2016,12827,Saturday,2739,621,209,42,20,0,4.68,2.33,1.46
user_twentyseven,5/8/2016,10677,Sunday,2534,695,147,27,32,0,3.25,1.53,2.31
user_twentyseven,5/9/2016,13566,Monday,2960,743,171,50,67,0,3.12,1.71,4.26
user_twentyseven,5/10/2016,14433,Tuesday,2800,1182,106,23,72,0,2.45,1.20,7.11
user_twentyseven,5/11/2016,9572,Wednesday,2735,757,128,40,57,0,2.23,1.39,2.89
user_twentyseven,5/12/2016,3789,Thursday,1199,343,58,4,5,0,1.89,0.27,0.38
user_twentyeight,4/12/2016,18060,Tuesday,3186,1193,123,8,116,0,2.10,0.39,11.64
user_twentyeight,4/13/2016,16433,Wednesday,3140,1177,156,12,95,0,2.45,0.47,10.43
user_twentyeight,4/14/2016,20159,Thursday,3411,1123,193,5,119,0,3.36,0.21,12.34
user_twentyeight,4/15/2016,20669,Friday,3410,1142,158,8,132,0,2.59,0.39,13.26
user_twentyeight,4/16/2016,14549,Saturday,2867,1255,83,6,96,0,1.49,0.27,9.36
user_twentyeight,4/17/2016,18827,Sunday,3213,1113,195,21,111,0,3.64,0.80,9.24
user_twentyeight,4/18/2016,17076,Monday,3133,1137,195,6,102,0,3.35,0.23,9.08
user_twentyeight,4/19/2016,15929,Tuesday,3114,1152,191,7,90,0,2.95,0.31,9.22
user_twentyeight,4/20/2016,15108,Wednesday,3043,695,158,5,89,0,2.38,0.23,9.58
user_twentyeight,4/21/2016,16057,Thursday,3103,1164,170,6,100,0,2.58,0.25,9.67
user_twentyeight,4/22/2016,10520,Friday,2655,1260,117,3,60,0,1.88,0.15,6.26
user_twentyeight,4/23/2016,22359,Saturday,3554,741,223,14,125,0,4.02,0.63,12.54
user_twentyeight,4/24/2016,22988,Sunday,3577,1096,182,33,129,0,3.26,1.55,13.13
user_twentyeight,4/25/2016,20500,Monday,3403,1104,209,9,118,0,3.86,0.46,11.37
user_twentyeight,4/26/2016,12685,Tuesday,2846,1182,185,5,68,0,3.10,0.20,6.31
user_twentyeight,4/27/2016,12422,Wednesday,2852,1187,183,10,60,0,2.93,0.43,6.46
user_twentyeight,4/28/2016,15447,Thursday,3062,1188,153,9,90,0,2.35,0.39,9.67
user_twentyeight,4/29/2016,12315,Friday,2794,1215,159,8,58,0,3.17,0.31,6.17
user_twentyeight,4/30/2016,7135,Saturday,2408,1281,131,1,27,0,2.54,0.06,2.99
user_twentyeight,5/1/2016,1170,Sunday,1886,1389,51,0,0,0,0.85,0.00,0.00
user_twentyeight,5/2/2016,1969,Monday,1988,1345,95,0,0,0,1.43,0.00,0.00
user_twentyeight,5/3/2016,15484,Tuesday,3023,1166,165,22,87,0,2.59,0.93,8.39
user_twentyeight,5/4/2016,14581,Wednesday,2918,1220,123,8,89,0,1.91,0.40,8.82
user_twentyeight,5/5/2016,14990,Thursday,2950,1208,130,9,93,0,2.21,0.45,8.85
user_twentyeight,5/6/2016,13953,Friday,2859,1245,90,15,90,0,1.21,0.69,9.10
user_twentyeight,5/7/2016,19769,Saturday,3331,1076,148,20,121,0,2.35,0.88,12.44
user_twentyeight,5/8/2016,22026,Sunday,3589,1073,228,14,125,0,3.66,0.59,13.40
user_twentyeight,5/9/2016,12465,Monday,2765,1214,148,12,66,0,2.69,0.57,6.12
user_twentyeight,5/10/2016,14810,Tuesday,2926,1219,115,10,96,0,1.85,0.42,9.09
user_twentyeight,5/11/2016,12209,Wednesday,2809,1189,184,7,60,0,3.04,0.28,6.08
user_twentyeight,5/12/2016,4998,Thursday,1505,839,39,4,28,0,0.76,0.20,2.95
user_twentynine,4/12/2016,9033,Tuesday,2044,1244,154,2,40,0,1.59,0.14,5.43
user_twentynine,4/13/2016,8053,Wednesday,1935,1298,96,11,35,0,1.31,0.63,4.17
user_twentynine,4/14/2016,5234,Thursday,1705,1362,33,16,29,0,0.54,0.99,1.93
user_twentynine,4/15/2016,2672,Friday,1632,1335,105,0,0,0,1.76,0.00,0.00
user_twentynine,4/16/2016,9256,Saturday,1880,1268,115,51,6,0,2.45,3.27,0.43
user_twentynine,4/17/2016,10204,Sunday,2112,1237,157,5,41,0,2.33,0.15,5.43
user_twentynine,4/18/2016,5151,Monday,1829,1278,130,16,16,0,1.80,0.63,1.04
user_twentynine,4/19/2016,4212,Tuesday,1763,1276,164,0,0,0,2.78,0.00,0.00
user_twentynine,4/20/2016,6466,Wednesday,1931,1201,216,18,5,0,3.11,0.82,0.33
user_twentynine,4/21/2016,11268,Thursday,2218,1199,172,20,49,0,1.75,0.93,5.88
user_twentynine,4/22/2016,2824,Friday,1651,1320,120,0,0,0,1.87,0.00,0.00
user_twentynine,4/23/2016,9282,Saturday,2132,1193,191,26,30,0,3.13,1.04,2.09
user_twentynine,4/24/2016,8905,Sunday,1976,1313,82,4,41,0,1.34,0.19,5.60
user_twentynine,4/25/2016,6829,Monday,1909,1261,118,54,7,0,1.77,2.39,0.36
user_twentynine,4/26/2016,4562,Tuesday,1813,1299,108,14,19,0,1.37,0.49,1.18
user_twentynine,4/27/2016,10232,Wednesday,2008,1286,104,5,45,0,1.70,0.23,6.24
user_twentynine,4/28/2016,2718,Thursday,1580,1393,20,16,11,0,0.34,0.78,0.67
user_twentynine,4/29/2016,6260,Friday,1854,1257,136,14,16,0,2.40,0.54,1.29
user_twentynine,4/30/2016,0,Saturday,0,1440,0,0,0,0,0.00,0.00,0.00
user_thirty,4/12/2016,7626,Tuesday,3635,723,156,15,65,0,4.50,0.71,0.83
user_thirty,4/13/2016,12386,Wednesday,4079,680,169,14,116,0,4.21,0.65,4.96
user_thirty,4/14/2016,13318,Thursday,4163,699,174,21,123,0,3.91,1.03,5.62
user_thirty,4/15/2016,14461,Friday,3666,729,190,23,60,0,5.41,1.15,4.91
user_thirty,4/16/2016,11207,Saturday,3363,563,142,21,64,0,2.44,1.07,5.37
user_thirty,4/17/2016,2132,Sunday,2572,599,93,0,0,0,1.69,0.00,0.00
user_thirty,4/18/2016,13630,Monday,4157,720,174,10,117,0,5.20,0.56,5.05
user_thirty,4/19/2016,13070,Tuesday,4092,737,154,19,120,0,4.18,0.88,5.30
user_thirty,4/20/2016,9388,Wednesday,3787,763,169,8,82,0,4.78,0.44,2.23
user_thirty,4/21/2016,15148,Thursday,4236,677,145,16,137,0,4.29,0.82,6.90
user_thirty,4/22/2016,12200,Friday,4044,769,159,12,113,0,4.18,0.59,4.91
user_thirty,4/23/2016,5709,Saturday,2908,740,136,10,19,0,2.48,0.52,1.52
user_thirty,4/24/2016,3703,Sunday,2741,734,135,0,0,0,2.94,0.00,0.00
user_thirty,4/25/2016,12405,Monday,4005,692,141,16,117,0,3.92,0.87,5.05
user_thirty,4/26/2016,16208,Tuesday,3763,593,161,18,90,0,4.42,0.92,7.51
user_thirty,4/27/2016,7359,Wednesday,3061,676,192,4,4,0,5.33,0.18,0.33
user_thirty,4/28/2016,5417,Thursday,2884,711,139,10,11,0,2.91,0.49,0.90
user_thirty,4/29/2016,6175,Friday,2982,767,172,7,3,0,4.27,0.36,0.25
user_thirty,4/30/2016,2946,Saturday,2660,780,121,0,0,0,2.34,0.00,0.00
user_thirty,5/1/2016,11419,Sunday,3369,669,127,10,71,0,2.47,0.56,6.03
user_thirty,5/2/2016,6064,Monday,3491,802,142,4,63,0,4.01,0.17,0.63
user_thirty,5/3/2016,8712,Tuesday,3784,822,195,20,71,0,4.50,1.06,1.34
user_thirty,5/4/2016,7875,Wednesday,3110,680,167,10,19,0,4.20,0.49,1.56
user_thirty,5/5/2016,8567,Thursday,3783,764,214,3,66,0,5.74,0.16,0.89
user_thirty,5/6/2016,7045,Friday,3644,831,166,5,74,0,3.78,0.25,1.55
user_thirty,5/7/2016,4468,Saturday,2799,851,158,0,0,0,3.54,0.00,0.00
user_thirty,5/8/2016,2943,Sunday,2685,621,139,0,0,0,2.33,0.00,0.00
user_thirty,5/9/2016,8382,Monday,3721,772,171,13,71,0,4.72,0.66,1.27
user_thirty,5/10/2016,6582,Tuesday,3586,840,152,13,63,0,3.92,0.64,0.66
user_thirty,5/11/2016,9143,Wednesday,3788,763,184,10,72,0,5.27,0.59,1.39
user_thirty,5/12/2016,4561,Thursday,1976,433,102,6,8,0,2.69,0.27,0.65
user_thirtyone,4/12/2016,5014,Tuesday,2650,1237,196,7,0,0,3.58,0.33,0.00
user_thirtyone,4/13/2016,5571,Wednesday,2654,1252,163,23,2,0,3.23,0.97,0.15
user_thirtyone,4/14/2016,3135,Thursday,2443,1306,134,0,0,0,2.43,0.00,0.00
user_thirtyone,4/15/2016,3430,Friday,2505,1375,65,0,0,0,0.90,0.00,0.00
user_thirtyone,4/16/2016,5319,Saturday,2693,1440,0,0,0,0,0.00,0.00,0.00
user_thirtyone,4/17/2016,3008,Sunday,2439,1440,0,0,0,0,0.00,0.00,0.00
user_thirtyone,4/18/2016,3864,Monday,2536,1309,105,22,4,0,1.35,1.06,0.31
user_thirtyone,4/19/2016,5697,Tuesday,2668,1257,166,10,7,0,3.44,0.48,0.53
user_thirtyone,4/20/2016,5273,Wednesday,2647,1246,167,27,0,0,3.07,1.04,0.00
user_thirtyone,4/21/2016,8538,Thursday,2883,1229,158,18,35,0,3.01,1.02,2.63
user_thirtyone,4/22/2016,8687,Friday,2944,1170,212,54,4,0,4.08,2.41,0.29
user_thirtyone,4/23/2016,9423,Saturday,3012,1151,238,44,7,0,4.75,2.03,0.53
user_thirtyone,4/24/2016,8286,Sunday,2889,1188,206,44,2,0,4.27,2.05,0.15
user_thirtyone,4/25/2016,4503,Monday,2547,1294,122,6,18,0,1.81,0.24,1.47
user_thirtyone,4/26/2016,10499,Tuesday,3093,1134,214,91,1,0,3.89,4.22,0.07
user_thirtyone,4/27/2016,12474,Wednesday,3142,1229,129,5,77,0,2.87,0.27,6.60
user_thirtyone,4/28/2016,6174,Thursday,2757,1209,203,28,0,0,3.61,1.20,0.00
user_thirtyone,4/29/2016,15168,Friday,3513,1069,258,67,46,0,4.92,3.00,3.90
user_thirtyone,4/30/2016,10085,Saturday,3164,1093,317,28,2,0,6.43,1.28,0.15
user_thirtyone,5/1/2016,4512,Sunday,2596,1311,117,2,10,0,2.04,0.12,0.78
user_thirtyone,5/2/2016,8469,Monday,2894,1440,0,0,0,0,0.00,0.00,0.00
user_thirtyone,5/3/2016,12015,Tuesday,3212,1440,0,0,0,0,0.00,0.00,0.00
user_thirtyone,5/4/2016,3588,Wednesday,2516,1440,0,0,0,0,0.00,0.00,0.00
user_thirtyone,5/5/2016,12427,Thursday,3266,1370,70,0,0,0,1.18,0.00,0.00
user_thirtyone,5/6/2016,5843,Friday,2683,1250,166,22,2,0,3.23,1.19,0.14
user_thirtyone,5/7/2016,6117,Saturday,2810,1190,250,0,0,0,4.77,0.00,0.00
user_thirtyone,5/8/2016,9217,Sunday,2940,1183,182,72,3,0,3.66,3.31,0.22
user_thirtyone,5/9/2016,9877,Monday,2947,1260,110,4,66,0,1.73,0.17,5.76
user_thirtyone,5/10/2016,8240,Tuesday,2846,1226,162,43,9,0,3.72,2.01,0.69
user_thirtyone,5/11/2016,8701,Wednesday,2804,1106,177,71,5,0,3.17,3.24,0.37
user_thirtyone,5/12/2016,0,Thursday,0,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,4/12/2016,2564,Tuesday,2044,831,116,0,0,0,1.64,0.00,0.00
user_thirtytwo,4/13/2016,1320,Wednesday,1934,806,82,0,0,0,0.84,0.00,0.00
user_thirtytwo,4/14/2016,1219,Thursday,1963,853,84,0,0,0,0.78,0.00,0.00
user_thirtytwo,4/15/2016,2483,Friday,2009,937,126,0,0,0,1.59,0.00,0.00
user_thirtytwo,4/16/2016,244,Saturday,1721,1428,12,0,0,0,0.16,0.00,0.00
user_thirtytwo,4/17/2016,0,Sunday,1688,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,4/18/2016,0,Monday,1688,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,4/19/2016,0,Tuesday,1688,1440,0,0,0,0,0.00,0.00,0.00
